Page URL,Page title,Outcome,Impact,Code snippet,Selector,Remediation,Manual,Rule iD,Help,Description,Help URL,Standard,WCAG 2 Success Criteria,Section 508 Paragraph,Tags,Date,Axe-core
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/jawscheatsheet.php"">JAWS Cheat Sheet</a>","a[href$=""jawscheatsheet\.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/link-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/sampletestcasetemplate.php"">Sample Test Case Template</a>","a[href=""\/sampletestcasetemplate\.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/link-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/sampleissuetemplate.php"">Sample Issue Template</a>","a[href$=""sampleissuetemplate\.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/link-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""cart.php"">Lookee here! Just in case you didn't notice the 'Cart' link in the global navigation, you can also find a link to your cart down here, too.  Neat, huh?</a>",".footbox:nth-child(4) > ul > li > a[href$=""cart\.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/link-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""support.php"">Get answers to all of your favorite support questions here, including such gems as ""Where is my 'Any' key?"" and ""How many pins does a sixteen pin cable have?""</a>",".last.footbox > ul > li > a[href$=""support\.php""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/link-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/"">Gef�lscht</a>",".fl_left > a[href=""\/""]",,false,link-name,Links must have discernible text,Ensures links have discernible text,https://dequeuniversity.com/rules/axe-devtools/4.1/link-name?application=axe-devtools-maven,WCAG 2.0 Level A,"4.1.2 Name, Role, Value, 2.4.4 Link Purpose (In Context)",Paragraph A - Equivalent alternatives for non-text elements,"cat.name-role-value, wcag2a, wcag412, wcag244, section508, section508.22.a, ACT",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<ul>,#topnav > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<ul>,#homecontent > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<ul>,#imageline > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<ul>
      <li><a href=""laptop1.php"">Fregatte 17</a></li>
      <li><a href=""laptop2.php"">Abgenutzt 15</a></li>
      <li><a href=""laptop3.php"">Backstein 21</a></li>
    </ul>",.footbox:nth-child(1) > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<ul>
      <li><a href=""desktop1.php"">Beschissen 750</a></li>
      <li><a href=""desktop2.php"">Rindviecher 1000</a></li>
      <li><a href=""desktop3.php"">Verrottet 875</a></li>
    </ul>",.footbox:nth-child(2) > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<ul>,.footbox:nth-child(3) > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<ul>
      <li><a href=""cart.php"">Lookee here! Just in case you didn't notice the 'Cart' link in the global navigation, you can also find a link to your cart down here, too.  Neat, huh?</a></li>
    </ul>",.footbox:nth-child(4) > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<ul>
      <li><a href=""support.php"">Get answers to all of your favorite support questions here, including such gems as ""Where is my 'Any' key?"" and ""How many pins does a sixteen pin cable have?""</a></li>
    </ul>",.last.footbox > ul,,false,list,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",Ensures that lists are structured correctly,https://dequeuniversity.com/rules/axe-devtools/4.1/list?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li class=""active""><a href=""/index.php"">Home</a></li>",.active,,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/laptopsandnotebooks.php"">Laptops &amp; Notebooks</a></li>",#topnav > ul > li:nth-child(2),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/desktops.php"">Desktops</a></li>",#topnav > ul > li:nth-child(3),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/cart.php"">Cart</a></li>",#topnav > ul > li:nth-child(4),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/support.php"">Support</a></li>",#topnav > ul > li:nth-child(5),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li class="" last ""><a href=""/contact.php"">Contact</a></li>",#topnav > ul > .last,,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<li>,#homecontent > ul > li:nth-child(1),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<li>,#homecontent > ul > li:nth-child(2),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li class=""last"">",#homecontent > ul > .last,,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""desktops.php""><img src=""images/site/small174-1.jpg""></a></li>",#imageline > ul > li:nth-child(1),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""desktops.php""><img src=""images/site/small174-2.jpg""></a></li>",#imageline > ul > li:nth-child(2),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""laptopsandnotebooks.php""><img src=""images/site/small174-3.jpg""></a></li>",#imageline > ul > li:nth-child(3),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""laptopsandnotebooks.php""><img src=""images/site/small174-4.jpg"" ""=""""></a></li>",#imageline > ul > li:nth-child(4),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li class=""last""><a href=""laptopsandnotebooks.php""><img src=""images/site/small174-5.jpg""></a></li>",#imageline > ul > .last,,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""laptop1.php"">Fregatte 17</a></li>",.footbox:nth-child(1) > ul > li:nth-child(1),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""laptop2.php"">Abgenutzt 15</a></li>",.footbox:nth-child(1) > ul > li:nth-child(2),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""laptop3.php"">Backstein 21</a></li>",.footbox:nth-child(1) > ul > li:nth-child(3),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""desktop1.php"">Beschissen 750</a></li>",.footbox:nth-child(2) > ul > li:nth-child(1),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""desktop2.php"">Rindviecher 1000</a></li>",.footbox:nth-child(2) > ul > li:nth-child(2),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""desktop3.php"">Verrottet 875</a></li>",.footbox:nth-child(2) > ul > li:nth-child(3),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/dragoncheatsheet.php"">Dragon Cheat Sheet</a></li>",.footbox:nth-child(3) > ul > li:nth-child(1),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/jawscheatsheet.php"">JAWS Cheat Sheet</a></li>",.footbox:nth-child(3) > ul > li:nth-child(2),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/sampletestcasetemplate.php"">Sample Test Case Template</a></li>",.footbox:nth-child(3) > ul > li:nth-child(3),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""/sampleissuetemplate.php"">Sample Issue Template</a></li>",.footbox:nth-child(3) > ul > li:nth-child(4),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><span class=""pseudolink"" onclick=""location.href='/photocredits.php'"">Photo Credits</span></li>",.footbox:nth-child(3) > ul > li:nth-child(5),,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""cart.php"">Lookee here! Just in case you didn't notice the 'Cart' link in the global navigation, you can also find a link to your cart down here, too.  Neat, huh?</a></li>",.footbox:nth-child(4) > ul > li,,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<li><a href=""support.php"">Get answers to all of your favorite support questions here, including such gems as ""Where is my 'Any' key?"" and ""How many pins does a sixteen pin cable have?""</a></li>",.last.footbox > ul > li,,false,listitem,<li> elements must be contained in a <ul> or <ol>,Ensures <li> elements are used semantically,https://dequeuniversity.com/rules/axe-devtools/4.1/listitem?application=axe-devtools-maven,WCAG 2.0 Level A,1.3.1 Info and Relationships,,"cat.structure, wcag2a, wcag131",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/"">Gef�lscht</a>","h1 > a[href=""\/""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<input type=""text"" name=""q"" value=""Search the site�"" onfocus=""this.value=(this.value=='Search the site�')? '' : this.value ;"">","input[type=""text""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<input type=""submit"" name=""go"" id=""go"" value=""GO"">",#go,,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/index.php"">Home</a>","a[href=""\/index\.php""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/laptopsandnotebooks.php"">Laptops &amp; Notebooks</a>","li:nth-child(2) > a[href$=""laptopsandnotebooks\.php""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/desktops.php"">Desktops</a>","li:nth-child(3) > a[href$=""desktops\.php""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/cart.php"">Cart</a>","li:nth-child(4) > a[href$=""cart\.php""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/support.php"">Support</a>","li:nth-child(5) > a[href$=""support\.php""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""/contact.php"">Contact</a>",".last > a[href$=""contact\.php""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<h3>Welcome to Gef�lscht CompuTech</h3>,h3,,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<p>,.fl_right > p,,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<em>Gef�lscht</em>,em,,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,<strong>not</strong>,strong,,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
http://abcdcomputech.dequecloud.com/,axe-run.ABC,Passed,,"<a href=""http://www.deque.com"" target=""_blank"">contact Deque Systems</a>","a[href$=""www\.deque\.com""]",,false,color-contrast,Elements must have sufficient color contrast,Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds,https://dequeuniversity.com/rules/axe-devtools/4.1/color-contrast?application=axe-devtools-maven,WCAG 2.0 Level AA,1.4.3 Contrast (Minimum),,"cat.color, wcag2aa, wcag143",2022-08-03T04:08:53.357Z,4.1.1
